id,question,sparql,answer_rdf,answer,frame
0,Quale era la australiani ecclesiastico?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Cleric> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Australia> },http://dbpedia.org/resource/Keith_Rayner,,AA
635,Quale è la belgi atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Ginet_Trasenster,,AA
637,belgi atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Ginet_Trasenster,,AA
638,la belgi atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Ginet_Trasenster,,AA
640,Quale era la belgi architetto?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Jean-Pierre_Cluysenaar,,AA
641,Quale erano belgi architettos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Jean-Pierre_Cluysenaar,,AA
642,Quale sono belgi architettos?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Jean-Pierre_Cluysenaar,,AA
643,Quale è la belgi architetto?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Jean-Pierre_Cluysenaar,,AA
645,belgi architettos,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Jean-Pierre_Cluysenaar,,AA
646,la belgi architetto,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Architect> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Jean-Pierre_Cluysenaar,,AA
648,Quale era la belgi artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Paul_Jean_Clays,,AA
649,Quale erano belgi artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Paul_Jean_Clays,,AA
650,Quale sono belgi artistas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Paul_Jean_Clays,,AA
651,Quale è la belgi artista?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Paul_Jean_Clays,,AA
653,belgi artistas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Paul_Jean_Clays,,AA
654,la belgi artista,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Artist> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Paul_Jean_Clays,,AA
656,Quale era la belgi persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Milou_Jeunehomme,,AA
657,Quale erano belgi personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Milou_Jeunehomme,,AA
658,Quale sono belgi personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Milou_Jeunehomme,,AA
659,Quale è la belgi persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Milou_Jeunehomme,,AA
661,belgi personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Milou_Jeunehomme,,AA
662,la belgi persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Milou_Jeunehomme,,AA
664,Quale era la belgi nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Katia_Overfeldt,,AA
665,Quale erano belgi nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Katia_Overfeldt,,AA
666,Quale sono belgi nuotatores?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Katia_Overfeldt,,AA
667,Quale è la belgi nuotatore?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Katia_Overfeldt,,AA
669,belgi nuotatores,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Katia_Overfeldt,,AA
670,la belgi nuotatore,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Katia_Overfeldt,,AA
672,Quale era la belgi pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Karel_Sys,,AA
673,Quale erano belgi pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Karel_Sys,,AA
674,Quale sono belgi pugiles?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Karel_Sys,,AA
675,Quale è la belgi pugile?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Karel_Sys,,AA
677,belgi pugiles,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Karel_Sys,,AA
678,la belgi pugile,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Boxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Belgium> },http://dbpedia.org/resource/Karel_Sys,,AA
680,Quale era la andorrano agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
681,Quale erano andorrano agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
682,Quale sono andorrano agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
683,Quale è la andorrano agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
685,andorrano agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
686,la andorrano agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
688,Quale era la andorrano atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Fiona_Morrison,,AA
689,Quale erano andorrano atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Fiona_Morrison,,AA
690,Quale sono andorrano atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Fiona_Morrison,,AA
691,Quale è la andorrano atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Fiona_Morrison,,AA
693,andorrano atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Fiona_Morrison,,AA
694,la andorrano atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Fiona_Morrison,,AA
696,Quale era la andorrano persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
697,Quale erano andorrano personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
698,Quale sono andorrano personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
699,Quale è la andorrano persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
701,andorrano personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
702,la andorrano persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Andorra> },http://dbpedia.org/resource/Maria_Reig_Moles,,AA
704,Quale era la algerina agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
705,Quale erano algerina agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
706,Quale sono algerina agentes?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
707,Quale è la algerina agente?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
709,algerina agentes,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
710,la algerina agente,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Agent> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
712,Quale era la algerina atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Ryma_Mebarki,,AA
713,Quale erano algerina atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Ryma_Mebarki,,AA
714,Quale sono algerina atletas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Ryma_Mebarki,,AA
715,Quale è la algerina atleta?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Ryma_Mebarki,,AA
717,algerina atletas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Ryma_Mebarki,,AA
718,la algerina atleta,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Athlete> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Ryma_Mebarki,,AA
720,Quale era la algerina persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
721,Quale erano algerina personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
722,Quale sono algerina personas?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
723,Quale è la algerina persona?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
725,algerina personas,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
726,la algerina persona,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Mounir_Bouchenaki,,AA
728,Quale era la algerina pugile amatoriale?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Nabil_Kassel,,AA
729,Quale erano algerina pugile amatoriales?,SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/AmateurBoxer> ; <http://dbpedia.org/ontology/nationality> <http://dbpedia.org/resource/Algeria> },http://dbpedia.org/resource/Nabil_Kassel,,AA
